Family	Success	Comments	Tree
Eskimo-Aleut	SUCCESS	NNLS: 	('Naukan Yupik [i-ynk][w-yna][a-203][g-nauk1242]':0.0104,'Sirenik Yupik [i-ysr][w-ysi][a-2788][g-sire1246]':0.0104)'Yupik [i-][w-][a-][g-yupi1267]';
Kiwaian	FAIL	NNLS: the distances matrix is too small	
Central Sudanic	SUCCESS	NNLS: 	('Ngiti [i-niy][w-nti][a-561][g-ngit1239]':0.138,('Baka {Sudan} [i-bdh][w-bka][a-986][g-baka1274]':0.0276,('Kara {Central African Republic} [i-kah][w-kar][a-1697][g-kara1482]':0.0276,('Gula {Chad} [i-glu][w-gul][a-1551][g-gula1269]':0.0276,'Mango [i-mge][w-mgq][a-3160][g-mang1398]':0.0276,'Furu [i-fuu][w-bgr][a-1510][g-furu1242]':0.0276)'Saraic [i-][w-][a-][g-sara1349]':0)'Nuclear SBB Occidental [i-][w-][a-][g-nucl1719]':0)'Sara-Bongo-Bagirmi [i-][w-][a-][g-sara1341]':0.11)'Central Sudanic [i-][w-][a-][g-cent2225]';
Huarpean	FAIL	NNLS: the distances matrix is too small	
Muniche	FAIL	NNLS: too few languages	
Yamana	FAIL	NNLS: too few languages	
Takelma	FAIL	NNLS: too few languages	
Kunama	FAIL	NNLS: the distances matrix is too small	
Kehu	FAIL	NNLS: too few languages	
Mor {Bomberai Peninsula}	FAIL	NNLS: too few languages	
Nara	FAIL	NNLS: the distances matrix is too small	
Gagadu	FAIL	NNLS: too few languages	
Duna	FAIL	NNLS: too few languages	
Cayubaba	FAIL	NNLS: too few languages	
Puinave	FAIL	NNLS: too few languages	
Yetfa	FAIL	NNLS: too few languages	
Kimki	FAIL	NNLS: too few languages	
Pawaia	FAIL	NNLS: the distances matrix is too small	
Chiquitano	FAIL	NNLS: the distances matrix is too small	
Basque	FAIL	NNLS: the distances matrix is too small	
Oti	FAIL	NNLS: too few languages	
Berta	FAIL	NNLS: the distances matrix is too small	
Kanoe	FAIL	NNLS: too few languages	
Korean	FAIL	NNLS: the distances matrix is too small	
Abun	FAIL	NNLS: the distances matrix is too small	
Ap Ma	FAIL	NNLS: too few languages	
Tanahmerah	FAIL	NNLS: too few languages	
Yele	FAIL	NNLS: the distances matrix is too small	
Kunza	FAIL	NNLS: too few languages	
Siuslaw	FAIL	NNLS: too few languages	
Bilua	FAIL	NNLS: too few languages	
Touo	FAIL	NNLS: too few languages	
Mpur	FAIL	NNLS: the distances matrix is too small	
Elseng	FAIL	NNLS: too few languages	
Natchez	FAIL	NNLS: too few languages	
Sulka	FAIL	NNLS: too few languages	
Pele-Ata	FAIL	NNLS: the distances matrix is too small	
Anem	FAIL	NNLS: too few languages	
Atakapa	FAIL	NNLS: too few languages	
Gule	FAIL	NNLS: too few languages	
Meroitic	FAIL	NNLS: too few languages	
Molale	FAIL	NNLS: too few languages	
Salinan	FAIL	NNLS: too few languages	
Karankawa	FAIL	NNLS: too few languages	
Kol {Papua New Guinea}	FAIL	NNLS: the distances matrix is too small	
Tuu	FAIL	NNLS: the distances matrix is too small	
Arafundi	FAIL	NNLS: the distances matrix is too small	
Kuliak	SUCCESS	NNLS: 	(('Ik [i-ikx][w-ik][a-111][g-ikkk1242]':0.066,('Nyang`i [i-nyp][w-nyg][a-2230][g-nyan1313]':0.066,'Soo [i-teu][w-so][a-2552][g-sooo1256]':0.066)'Ngangea-So [i-][w-][a-][g-ngan1305]':0)'Kuliak [i-][w-][a-][g-kuli1252]':1);
Suki-Gogodala	SUCCESS	NNLS: 	('Gogodala [i-ggw][w-gog][a-1557][g-gogo1265]':0.0104,'Suki [i-sui][w-suk][a-2494][g-suki1245]':0.0104)'Suki-Gogodala [i-][w-][a-][g-suki1244]';
Angan	SUCCESS	NNLS: 	('Angaataha [i-agm][w-ant][a-851][g-anga1290]':0.0312,'Menya [i-mcr][w-mey][a-1954][g-meny1245]':0.0312)'Angan [i-][w-][a-][g-anga1289]';
Cahuapanan	FAIL	NNLS: the distances matrix is too small	
Baining	SUCCESS	NNLS: 	('Mali [i-gcc][w-mli][a-1527][g-mali1284]':0.0182,'Qaqet [i-byx][w-bng][a-30][g-qaqe1238]':0.0182)'Baining [i-][w-][a-][g-bain1263]';
Maningrida	SUCCESS	NNLS: 	(('Guragone [i-gge][w-grg][a-1536][g-gura1252]':0.0365,'Nakara [i-nck][w-nkk][a-198][g-naka1260]':0.0365)'Burera-Nakara [i-][w-][a-][g-bure1237]':0.00521,'Djeebbana [i-djj][w-ndj][a-661][g-djee1236]':0.0417)'Maningrida [i-][w-][a-][g-mani1293]';
Bororoan	FAIL	NNLS: the distances matrix is too small	
Kolopom	SUCCESS	NNLS: 	('Kimaama [i-kig][w-kim][a-131][g-kima1246]':0.0391,'Riantana [i-ran][w-ria][a-2362][g-rian1263]':0.0391)'Kimaama-Riantana [i-][w-][a-][g-kima1245]';
South Bird`s Head Family	FAIL	NNLS: the distances matrix is too small	
Nuclear Eleman	FAIL	NNLS: the distances matrix is too small	
Mairasi	FAIL	NNLS: the distances matrix is too small	
Yangmanic	FAIL	NNLS: the distances matrix is too small	
West Bird`s Head	FAIL	NNLS: the distances matrix is too small	
Sentani	FAIL	NNLS: the distances matrix is too small	
Chukotko-Kamchatkan	FAIL	NNLS: the distances matrix is too small	
North Bougainville	FAIL	NNLS: the distances matrix is too small	
Aymara	FAIL	NNLS: the distances matrix is too small	
Limilngan	FAIL	NNLS: the distances matrix is too small	
Pomoan	SUCCESS	NNLS: 	(('Eastern Pomo [i-peb][w-pme][a-72][g-east2545]':0.0391,'Kashaya [i-kju][w-ksh][a-1766][g-kash1280]':0.0391)'Russian River and Eastern [i-][w-][a-][g-russ1265]':0.0781,'Southeastern Pomo [i-pom][w-pso][a-568][g-sout2982]':0.117)'Pomoan [i-][w-][a-][g-pomo1273]';
Chumashan	SUCCESS	NNLS: 	('Barbareno [i-boi][w-cba][a-1048][g-barb1263]':0.0677,'Ineseno [i-inz][w-cin][a-113][g-ines1240]':0.0677)'Central Chumashan [i-][w-][a-][g-cent2139]';
Southern Daly	FAIL	NNLS: the distances matrix is too small	
Dagan	FAIL	NNLS: the distances matrix is too small	
Eastern Trans-Fly	FAIL	NNLS: the distances matrix is too small	
Puri	FAIL	NNLS: the distances matrix is too small	
Nimboran	SUCCESS	NNLS: 	('Kemtuik [i-kmt][w-kmt][a-1785][g-kemt1242]':0.0208,'Nuclear Nimboran [i-nir][w-nim][a-212][g-nucl1633]':0.0208)'Nimboran [i-][w-][a-][g-nimb1257]';
Awin-Pa	FAIL	NNLS: the distances matrix is too small	
Mongol-Langam	FAIL	NNLS: the distances matrix is too small	
West Bomberai	SUCCESS	NNLS: 	('Baham [i-bdw][w-bdw][a-3196][g-baha1258]':0.0104,'Iha [i-ihp][w-iha][a-1642][g-ihaa1241]':0.0104)'Nuclear West Bomberai [i-][w-][a-][g-nucl1641]';
South Omotic	SUCCESS	NNLS: 	(('Aari [i-aiw][w-aar][a-865][g-aari1239]':0.0477,'Hamer-Banna [i-amf][w-hmr][a-886][g-hame1242]':0.0477)'AHK [i-][w-][a-][g-ahkk1235]':0,'Dime [i-dim][w-dim][a-1323][g-dime1235]':0.0477)'South Omotic [i-][w-][a-][g-sout2845]';
Goilalan	FAIL	NNLS: the distances matrix is too small	
Keresan	FAIL	NNLS: the distances matrix is too small	
Bayono-Awbono	FAIL	NNLS: the distances matrix is too small	
Saliban	SUCCESS	NNLS: 	('Piaroa [i-pid][w-pia][a-2293][g-piar1243]':0.026,'Saliba {Colombia} [i-slc][w-sba][a-2442][g-sali1298]':0.026)'Saliban [i-][w-][a-][g-sali1297]';
Giimbiyu	FAIL	NNLS: the distances matrix is too small	
Saharan	FAIL	NNLS: the distances matrix is too small	
Cochimi-Yuman	SUCCESS	NNLS: 	(('Cocopa [i-coc][w-ccp][a-616][g-coco1261]':0.114,('Maricopa [i-mrc][w-mar][a-465][g-mari1440]':0.114,'Mohave [i-mov][w-moj][a-2060][g-moha1256]':0.114,'Quechan [i-yum][w-que][a-2794][g-quec1382]':0.114)'River Yuman [i-][w-][a-][g-rive1260]':0)'General Yuman [i-][w-][a-][g-gene1244]':0,'Kiliwa [i-klb][w-klw][a-1773][g-kili1268]':0.114)'Yuman [i-][w-][a-][g-yuma1250]';
Heiban	FAIL	NNLS: the distances matrix is too small	
Chonan	SUCCESS	NNLS: 	('Tehuelche [i-teh][w-teh][a-2545][g-tehu1242]':0.0781,'Ona [i-ona][w-sel][a-565][g-onaa1245]':0.0781)'Chonan [i-][w-][a-][g-chon1288]';
Zamucoan	FAIL	NNLS: the distances matrix is too small	
Yuat-Maramba	FAIL	NNLS: the distances matrix is too small	
Tarascan	FAIL	NNLS: the distances matrix is too small	
Matacoan	SUCCESS	NNLS: 	('Maca [i-mca][w-mca][a-477][g-maca1260]':0.133,'Wichi Lhamtes Guisnay [i-mzh][w-wch][a-2124][g-wich1264]':0.133)'Matacoan [i-][w-][a-][g-mata1289]';
