Family	Success	Comments	Tree
Chadic	SUCCESS	NNLS	('Masa [i-mcn][w-mas][a-1951][g-masa1322]':0.112,'Kera [i-ker][w-ker][a-539][g-kera1255]':0.112,('Podoko [i-pbi][w-pod][a-2275][g-park1239]':0.112,'Margi [i-mrt][w-mrg][a-177][g-marg1265]':0.112,'Tera [i-ttr][w-ter][a-373][g-tera1251]':0.112)'Biu-Mandara {Central Chadic} [i-][w-][a-][g-]':0,('Ngizim [i-ngi][w-ngz][a-2160][g-ngiz1242]':0.112,(('Angas [i-anc][w-anc][a-892][g-ngas1240]':0.112,'Kanakuru [i-kna][w-knk][a-121][g-dera1248]':0.112)'Bole-Angas group [i-][w-][a-][g-]':0,'Hausa [i-hau][w-hau][a-98][g-haus1257]':0.112)'Group3 [i-][w-][a-][g-]':0)'West Chadic [i-][w-][a-][g-]':0)'Chadic [i-][w-][a-][g-]';
Egyptian	FAIL	NNLS: too few languages with non-missing data	
Semitic	SUCCESS	NNLS	(('Gurage {Sebat Bet} [i-sgw][w-chh-muh][a-3044][g-seba1251]':0.08,'Amharic [i-amh][w-amh][a-21][g-amha1245]':0.08)'Ethiopean [i-][w-][a-][g-]':0.0733,('Hebrew {Modern} [i-heb][w-hba-heb][a-583][g-hebr1245]':0.0974,'Arabic {Egyptian} [i-arz][w-aeg][a-642][g-egyp1253]':0.0974)'South-Central Semitic [i-][w-][a-][g-]':0.0559)'West Semitic [i-][w-][a-][g-]';
Omotic	SUCCESS	NNLS	('Kachama-Ganjule [i-kcx][w-][a-3015][g-kach1284]':0.0546,'Sheko [i-she][w-][a-3006][g-shek1245]':0.0546,'Wolaytta [i-wal][w-wly][a-2707][g-wola1242]':0.0546,'Maale [i-mdy][w-mle][a-1964][g-male1284]':0.0546,'Dime [i-dim][w-dim][a-1323][g-dime1235]':0.0546,'Gamo [i-gmv][w-][a-1302][g-gamo1243]':0.0546,'Dizi [i-mdx][w-diz][a-65][g-dizi1235]':0.0546)'Omotic [i-][w-][a-][g-]';
Cushitic	SUCCESS	NNLS	(('Kemant [i-ahg][w-kem][a-2351][g-qima1242]':0.146,'Bilin [i-byn][w-bln][a-1097][g-bili1260]':0.146)'Central Cushitic [i-][w-][a-][g-]':0.0492,('Burunge [i-bds][w-brn][a-991][g-buru1320]':0.133,'Iraqw [i-irk][w-irq][a-534][g-iraq1241]':0.133)'Southern Cushitic [i-][w-][a-][g-]':0.0617,('Oromo {Waata} [i-ssn][w-orw][a-2483][g-waat1238]':0.115,'Dhaasanac [i-dsh][w-dha][a-1401][g-daas1238]':0.115,'Arbore [i-arv][w-abo][a-926][g-arbo1245]':0.115,'Qafar [i-aar][w-qaf][a-846][g-afar1241]':0.115,'Somali [i-som][w-som][a-355][g-soma1255]':0.115,'Oromo [i-hae][w-orh][a-324][g-east2652]':0.115)'Eastern Cushitic [i-][w-][a-][g-]':0.0798)'Cushitic [i-][w-][a-][g-]';
Beja	FAIL	NNLS: too few languages	
Sumerian	FAIL	NNLS: too few languages	
Elamite	FAIL	NNLS: too few languages	
Hurro-Urartean	FAIL	NNLS: too few languages	
Basque	SUCCESS	NNLS	('Basque {Zeberio} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1244][g-basq1248]':0.248,'Basque {Sakana} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1243][g-basq1248]':0.248,'Basque {Roncalese} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1242][g-basq1248]':0.248,'Basque {Onati} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1241][g-basq1248]':0.248,'Basque {Northern High Navarrese} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1240][g-basq1248]':0.248,'Basque {Lekeitio} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1239][g-basq1248]':0.248,'Basque {Hondarribia} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1238][g-basq1248]':0.248,'Basque {Gernica} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1237][g-basq1248]':0.248,'Basque {Bidasoa Valley} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1236][g-basq1248]':0.248,'Basque {Basaburua and Imoz} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1235][g-basq1248]':0.248,'Basque {Souletin} [i-eus][w-bqb-bqg-bqh-bqi-bql-bqn-bqo-bqr-bqs-bqz-bsq][a-1075][g-basq1248]':0.248)'Basque [i-][w-][a-][g-]';
Indo-European	FAIL	NNLS: too few languages with non-missing data	
Nakh-Daghestanian	FAIL	NNLS: too few languages with non-missing data	
West Caucasian	SUCCESS	NNLS	(('Adyghe {Temirgoy} [i-ady][w-adt-ady-ash][a-1212][g-adyg1241]':0.135,'Circassian {East} [i-kbd][w-kab][a-675][g-kaba1278]':0.135)'Circassian [i-][w-][a-][g-]':0,('Abaza [i-abq][w-abz][a-824][g-abaz1241]':0.0122,'Abkhaz [i-abk][w-abk][a-7][g-abkh1244]':0.0122)'Abkhaz-Abaza [i-][w-][a-][g-]':0.122)'West Caucasian [i-][w-][a-][g-]';
Uralic	SUCCESS	NNLS	((((('Mari {Hill} [i-mrj][w-mah][a-2078][g-west2392]':0.167,'Mari {Meadow} [i-mhr][w-mme][a-1928][g-east2328]':0.167,'Mari [i-chm][w-][a-608][g-mari1278]':0.167)'Maric [i-][w-][a-][g-]':0.117,('Votic [i-vot][w-vot][a-2696][g-voti1245]':0.24,'Veps [i-vep][w-vep][a-2689][g-veps1250]':0.24,'Mordvin {Erzya} [i-myv][w-moe][a-2120][g-erzy1239]':0.24,'Mordvin {Moksha} [i-mdf][w-mmo][a-1957][g-moks1248]':0.24,'Liv [i-liv][w-liv][a-1891][g-livv1244]':0.24,'Karelian [i-krl][w-krl][a-1814][g-kare1335]':0.24,'Izhor [i-izh][w-izh][a-1666][g-ingr1248]':0.24,'Estonian [i-est][w-est][a-1480][g-esto1258]':0.24,'Saami {Kildin} [i-sjd][w-ski][a-709][g-kild1236]':0.24,'Saami {Akkala} [i-sia][w-][a-708][g-akka1237]':0.24,'Saami {Ter} [i-sjt][w-][a-707][g-ters1235]':0.24,'Saami {Inari} [i-smn][w-][a-706][g-inar1241]':0.24,'Saami {Skolt} [i-sms][w-][a-705][g-skol1241]':0.24,'Saami {Ume} [i-sju][w-][a-704][g-umes1235]':0.24,'Saami {Pite} [i-sje][w-][a-703][g-pite1240]':0.24,'Saami {Lule} [i-smj][w-][a-702][g-lule1254]':0.24,'Saami {South} [i-sma][w-scs][a-701][g-sout2674]':0.24,'Saami {North} [i-sme][w-sno][a-700][g-nort2671]':0.24,'Finnish [i-fin][w-fin][a-78][g-finn1318]':0.24)'Finno-Saamic [i-][w-][a-][g-]':0.0436)'Finno-Volgaic [i-][w-][a-][g-]':0,('Komi {Permyak} [i-koi][w-kop][a-717][g-komi1269]':0.0489,'Udmurt [i-udm][w-udm][a-679][g-udmu1245]':0.0489,'Komi {Zyrian} [i-kpv][w-kzy-yzv][a-139][g-komi1268]':0.0489)'Permian [i-][w-][a-][g-]':0.235)'Finno-Permian [i-][w-][a-][g-]':0,(('Khanty [i-kca][w-kty][a-681][g-khan1273]':0.0634,'Mansi [i-mns][w-mns][a-680][g-mans1258]':0.0634)'Ob-Ugric [i-][w-][a-][g-]':0.0952,'Hungarian [i-hun][w-hun][a-107][g-hung1274]':0.159)'Ugric [i-][w-][a-][g-]':0.125)'Finno-Ugric [i-][w-][a-][g-]':0,('Selkup [i-sel][w-skp][a-2393][g-selk1253]':0.0567,('Enets {Tundra} [i-enh][w-][a-3005][g-tund1254]':0.0567,'Nganasan [i-nio][w-nga][a-2172][g-ngan1291]':0.0567,'Nenets {Forest} [i-yrk][w-nen-ntu][a-716][g-nene1249]':0.0567,'Enets {Forest} [i-enf][w-][a-713][g-fore1265]':0.0567,'Nenets {Tundra} [i-yrk][w-nen-ntu][a-205][g-nene1249]':0.0567)'Northern Samoyedic [i-][w-][a-][g-]':0)'Samoyedic [i-][w-][a-][g-]':0.227)'Uralic [i-][w-][a-][g-]';
Turkic	SUCCESS	NNLS	(('Uzbek {Northern} [i-uzb][w-][a-2680][g-uzbe1247]':0.0902,('Azerbaijani [i-aze][w-][a-748][g-azer1255]':0.0475,'Turkish [i-tur][w-tur][a-502][g-nucl1301]':0.0475)'Oghuz [i-][w-][a-][g-]':0.0428,('Kirghiz [i-kir][w-kfy-kgz][a-1725][g-kirg1245]':0.046,'Bashkir [i-bak][w-bsk][a-1094][g-bash1264]':0.046)'Kipchak {Northwest Turkic} [i-][w-][a-][g-]':0.0443,('Yakut [i-sah][w-ykt][a-2662][g-yaku1245]':0.0445,'Tuva [i-tyv][w-tuv][a-387][g-tuvi1240]':0.0445)'Siberian [i-][w-][a-][g-]':0.0458)'Common Turkic [i-][w-][a-][g-]':0,'Chuvash [i-chv][w-chv][a-57][g-chuv1255]':0.0902)'Turkic [i-][w-][a-][g-]';
Mongolic	FAIL	NNLS: too few languages with non-missing data	
Tungusic	FAIL	NNLS: too few languages with non-missing data	
Yukagir	SUCCESS	NNLS	(('Yukagir {Kolyma} [i-yux][w-yko][a-2797][g-sout2750]':0.0387,'Yukagir {Tundra} [i-ykg][w-ytu][a-423][g-nort2745]':0.0387)'Yukagir [i-][w-][a-][g-]':1);
Yeniseian	SUCCESS	NNLS	('Yugh [i-yuu][w-yug][a-2796][g-yugh1239]':0,'Ket [i-ket][w-ket][a-129][g-kett1243]':0)'Yeniseian [i-][w-][a-][g-]';
Ainu	FAIL	NNLS: too few languages	
Japanese	FAIL	NNLS: too few languages with non-missing data	
Korean	FAIL	NNLS: too few languages	
Chukchi-Kamchatkan	SUCCESS	NNLS	((('Itelmen [i-itl][w-ite][a-116][g-itel1242]':0.0734)'Kamchatkan [i-][w-][a-][g-]':0.0734,(('Koryak [i-kpy][w-kry][a-1808][g-kory1246]':0.0843,'Alutor [i-alr][w-alu][a-879][g-alut1245]':0.0843)'Southern Chukotkan [i-][w-][a-][g-]':0,('Kerek [i-krk][w-krq][a-1813][g-kere1280]':0.0843,'Chukchi [i-ckt][w-chk][a-56][g-chuk1273]':0.0843)'Northern Chukotkan [i-][w-][a-][g-]':0)'Chukotkan [i-][w-][a-][g-]':0.0626)'Chukchi-Kamchatkan [i-][w-][a-][g-]':1);
Eskimo-Aleut	SUCCESS	NNLS	('Yup`ik {Pacific Gulf} [i-ems][w-atq][a-2860][g-paci1278]':0.194,'Inupiaq [i-esk][w-][a-1478][g-nort2945]':0.194,'Yup`ik {Central} [i-esu][w-ych-ypk-yun][a-455][g-cent2127]':0.194)'Eskimoan [i-][w-][a-][g-]';
Burushaski	FAIL	NNLS: too few languages	
Nahali	FAIL	NNLS: too few languages	
Dravidian	FAIL	NNLS: too few languages with non-missing data	
Sino-Tibetan	SUCCESS	NNLS	('Tshangla [i-tsj][w-tgl][a-2617][g-tsha1245]':0.138,'Bai [i-bca][w-bai][a-2298][g-cent2004]':0.138,'Naga {Tangkhul} [i-nmf][w-ngt][a-2186][g-tang1336]':0.138,'Naga {Zeme} [i-nzm][w-nze][a-2236][g-zeme1240]':0.138,'Naxi [i-nbf][w-nax][a-2138][g-naxi1245]':0.138,'Mikir [i-mjw][w-mik][a-2020][g-karb1241]':0.138,('Sulung [i-suv][w-slg][a-2499][g-sulu1241]':0,'Bugun [i-bgg][w-][a-754][g-bugu1246]':0)'Greater Sherdukpen [i-][w-][a-][g-]':0.138,('Thangmi [i-thf][w-thn][a-2563][g-than1259]':0.0227,'Chepang [i-cdm][w-cpn][a-1130][g-chep1245]':0.0227,'Magar [i-mgp][w-mag][a-729][g-east2352]':0.0227,'Kham [i-kjl][w-][a-664][g-west2420]':0.0227)'Remnant Himalayish [i-][w-][a-][g-]':0.115,('Rawang [i-raw][w-raw][a-2364][g-rawa1265]':0.0455,'Dulong [i-kac][w-jng][a-663][g-kach1280]':0.0455)'Nungish [i-][w-][a-][g-]':0.0927,(('Mising [i-mrg][w-mhl-msg][a-2076][g-misi1242]':0.046,'Milang [i-adi][w-boj-boq-gal-mil][a-789][g-damu1236]':0.046,'Bokar [i-adi][w-boj-boq-gal-mil][a-752][g-damu1236]':0.046)'Eastern Tani [i-][w-][a-][g-]':0.0124,('Nishi [i-njz][w-][a-1220][g-nyis1236]':0.0584,'Gallong [i-adl][w-][a-767][g-galo1242]':0.0584,'Bori [i-adi][w-boj-boq-gal-mil][a-753][g-damu1236]':0.0584,'Apatani [i-apt][w-apt][a-662][g-apat1240]':0.0584)'Western Tani [i-][w-][a-][g-]':0)'Tani [i-][w-][a-][g-]':0.0797,(('Rangkas [i-rgk][w-][a-3126][g-rang1266]':0,'Darmiya [i-drd][w-drm][a-1388][g-darm1243]':0,'Chaudangsi [i-cdn][w-chd][a-1131][g-chau1259]':0)'Almora [i-][w-][a-][g-]':0.0331,'Byangsi [i-bee][w-bya][a-628][g-byan1241]':0.0331,('Tinani [i-lbf][w-tni][a-1868][g-tina1246]':0.0331,'Pattani [i-lae][w-ptt][a-1862][g-patt1248]':0.0331,'Gahri [i-bfu][w-ghr][a-1004][g-gahr1239]':0.0331,'Marchha [i-rnp][w-mrc][a-786][g-rong1264]':0.0331)'Greater Kinnauri [i-][w-][a-][g-]':6.94e-18,'Kinnauri [i-kfk][w-knn][a-626][g-kinn1249]':0.0331)'West Himalayish [i-][w-][a-][g-]':0.105,('Sema [i-nsm][w-sem][a-2206][g-sumi1235]':0.0675,'Naga {Mao} [i-nbi][w-nma][a-2139][g-maon1238]':0.0675,'Naga {Angami} [i-njm][w-][a-625][g-anga1288]':0.0675)'Angami-Pochuri Group [i-][w-][a-][g-]':0.0706,'Lepcha [i-lep][w-lep][a-552][g-lepc1244]':0.138,(('Ao [i-njo][w-ao][a-2178][g-aona1235]':0.0769,'Lotha [i-njh][w-lot][a-2177][g-loth1237]':0.0769)'Ao [i-][w-][a-][g-]':0.0306,('Chang [i-nbc][w-chg][a-2137][g-chan1313]':0.0838,('Nocte [i-njb][w-noc][a-2176][g-noct1238]':0.0838,'Lungchang [i-nst][w-jug-lun][a-1377][g-tase1235]':0.0838,'Jugli [i-nst][w-jug-lun][a-1376][g-tase1235]':0.0838)'Tangsa-Nocte [i-][w-][a-][g-]':0)'Konyak [i-][w-][a-][g-]':0.0238,'Jinghpo [i-duu][w-dul][a-672][g-drun1238]':0.108,('Deori [i-der][w-deu][a-1275][g-deor1238]':0.0806,('Kokborok [i-trp][w-kok][a-2610][g-kokb1239]':0.0415,'Kachari [i-xac][w-kac][a-2353][g-kach1279]':0.0415,'Dimasa [i-dis][w-dms][a-1327][g-dima1251]':0.0415,'Bodo [i-brx][w-bod][a-1070][g-bodo1269]':0.0415)'Bodo [i-][w-][a-][g-]':0.0391,'Garo [i-grt][w-gar][a-528][g-garo1247]':0.0806)'Bodo-Koch {Barish. Bodo-Garo} [i-][w-][a-][g-]':0.027)'Brahmaputran {Sal} [i-][w-][a-][g-]':0.0306,'Meithei [i-mni][w-mei][a-501][g-mani1292]':0.138,('Newar {Kathmandu} [i-new][w-new-nwd][a-640][g-newa1246]':0.0132,'Newar {Dolakha} [i-new][w-new-nwd][a-468][g-newa1246]':0.0132)'Newaric [i-][w-][a-][g-]':0.125,('Tarao [i-tro][w-tao][a-2609][g-tara1313]':0.107,'Hmar [i-hmr][w-hma][a-1611][g-hmar1241]':0.107,('Chin {Mara} [i-mrh][w-cmr][a-2077][g-mara1382]':0.0794,'Mizo {Lushai} [i-lus][w-miz][a-1914][g-lush1249]':0.0794,'Chin {Tiddim} [i-ctd][w-cti][a-1195][g-tedi1235]':0.0794,'Chin {Siyin} [i-csy][w-chs][a-1193][g-siyi1240]':0.0794,'Bawm [i-bgr][w-baw][a-517][g-bawm1236]':0.0794,'Hakka Lai [i-cnh][w-lai][a-154][g-haka1240]':0.0794)'Central Chin [i-][w-][a-][g-]':0.0274)'Kukish {Mizo-Kuki-Chin} [i-][w-][a-][g-]':0.0313,('Old Thulung {Mukli} [i-tdh][w-thu][a-2999][g-thul1246]':0.0683,(('Khaling [i-klr][w-khg][a-1778][g-khal1275]':0.0294,'Dumi [i-dus][w-dmi][a-1439][g-dumi1241]':0.0294)'Upper Dudhkosi [i-][w-][a-][g-]':0.0389,'Hayu [i-vay][w-hay][a-632][g-wayu1241]':0.0683)'Western Kiranti [i-][w-][a-][g-]':0,('Camling [i-rab][w-cml][a-2360][g-caml1239]':0.0683,('Limbu [i-lif][w-lim][a-674][g-limb1266]':0.0683,('Athpare [i-aph][w-ath][a-908][g-athp1241]':0.0295,'Belhare [i-byw][w-bel][a-35][g-belh1239]':0.0295)'Greater Yakkha [i-][w-][a-][g-]':0.0389)'Eastern Kiranti [i-][w-][a-][g-]':0)'Central-Eastern Kiranti [i-][w-][a-][g-]':0)'Kiranti [i-][w-][a-][g-]':0.0698,(('Nar-Phu [i-npa][w-nph][a-2196][g-narp1239]':0.062,'Thakali [i-ths][w-thk][a-730][g-thak1245]':0.062,'Tamang {Eastern} [i-taj][w-tam][a-724][g-east2347]':0.062,'Chantyal [i-chx][w-chn][a-629][g-chan1310]':0.062,'Gurung [i-gvr][w-][a-434][g-west2414]':0.062)'Tamangic {TGTM} [i-][w-][a-][g-]':0.024,('Sikkimese [i-sip][w-skk][a-2430][g-sikk1242]':0.0707,'Sherpa [i-xsr][w-she][a-2402][g-sher1255]':0.0707,'Spitian [i-spt][w-][a-1423][g-spit1240]':0.0707,('Purki [i-prx][w-prk][a-1096][g-puri1258]':0.0226,'Balti [i-bft][w-blt][a-631][g-balt1258]':0.0226,'Ladakhi [i-lbj][w-lad][a-548][g-lada1244]':0.0226)'Western Archaic Tibetan [i-][w-][a-][g-]':0.0481,('Nyamkad [i-tpq][w-nyk][a-2605][g-tukp1239]':0.0374,'Tibetan {Modern Literary} [i-bod][w-jad-rpa-shg-spi-tdi-tdr-tib-tis-tmo][a-1424][g-tibe1272]':0.0374,'Jad [i-jda][w-][a-1422][g-jadd1243]':0.0374,'Lhomi [i-lhm][w-lho][a-630][g-lhom1239]':0.0374)'Central Tibetan {U-Tsang} [i-][w-][a-][g-]':0.0333)'Tibetan [i-][w-][a-][g-]':0.0154)'Bodic [i-][w-][a-][g-]':0.0521,('Karen {Pwo} [i-kjp][w-][a-1765][g-pwoe1235]':0.0381,'Kayah Li {Eastern} [i-eky][w-kyl][a-1466][g-east2342]':0.0381,'Karen {Bwe} [i-bwe][w-kbw][a-1091][g-bwek1238]':0.0381,'Karen {Sgaw} [i-ksw][w-ksg][a-226][g-sgaw1245]':0.0381)'Karenic [i-][w-][a-][g-]':0.1,(('Maru [i-mhx][w-mru][a-1996][g-maru1249]':0.0816,'Achang [i-acn][w-acn][a-831][g-acha1249]':0.0816,'Burmese [i-mya][w-brm][a-463][g-nucl1310]':0.0816)'Burmish [i-][w-][a-][g-]':0,(('Yi [i-iii][w-yi][a-2771][g-sich1238]':0,'Nusu [i-nuf][w-nus][a-2215][g-nusu1239]':0)'Northern Loloish [i-][w-][a-][g-]':0.0552,('Hani [i-hni][w-han][a-1612][g-hani1248]':0.0552,'Bisu [i-bzi][w-][a-1019][g-bisu1244]':0.0552,'Akha [i-ahk][w-akh][a-470][g-akha1245]':0.0552)'Southern Loloish [i-][w-][a-][g-]':0,('Lalo [i-ywt][w-lal][a-2774][g-xish1235]':0.0552,'Lisu [i-lis][w-lis][a-1889][g-lisu1250]':0.0552,'Jino [i-jiu][w-][a-1684][g-youl1235]':0.0552,'Lahu [i-lhu][w-lah][a-225][g-lahu1253]':0.0552)'Central Loloish [i-][w-][a-][g-]':0)'Loloish [i-][w-][a-][g-]':0.0265)'Lolo-Burmese [i-][w-][a-][g-]':0.0565,('Jiarong [i-jya][w-gyc-jia-rgc][a-1694][g-jiar1239]':0.09,'Qiang [i-cng][w-][a-722][g-nort2722]':0.09,'Pumi [i-pmi][w-][a-223][g-nort2723]':0.09)'Qiangic [i-][w-][a-][g-]':0.0481,('Idu [i-clk][w-idu][a-1161][g-idum1241]':0.0769,'Mishmi [i-mhu][w-dig][a-221][g-diga1241]':0.0769)'Mishmi [i-][w-][a-][g-]':0.0612,('Hakka [i-hak][w-hak][a-1593][g-hakk1236]':0.0858,'Cantonese [i-yue][w-cnt][a-2790][g-yuec1235]':0.0858,'Mandarin [i-cmn][w-kug-mnd][a-171][g-mand1415]':0.0858)'Sinitic [i-][w-][a-][g-]':0.0524)'Sino-Tibetan [i-][w-][a-][g-]';
Austroasiatic	SUCCESS	NNLS	(('Parauk [i-prk][w-puk][a-2332][g-para1301]':0.165,'Khmu [i-kjg][w-kmu][a-541][g-khmu1256]':0.165,'Khasi [i-kha][w-khs][a-540][g-khas1269]':0.165)'Northern Mon-Khmer [i-][w-][a-][g-]':0.0219,(('Sedang [i-sed][w-sed][a-2409][g-seda1262]':0.0843,'Sre [i-kpm][w-sre][a-1804][g-koho1244]':0.0843,'Brao [i-brb][w-bra][a-1061][g-lave1249]':0.0843)'Bahnaric [i-][w-][a-][g-]':0,'Cambodian [i-khm][w-khm][a-614][g-cent1989]':0.0843,'Vietnamese [i-vie][w-vie][a-494][g-viet1252]':0.0843)'Eastern Mon-Khmer [i-][w-][a-][g-]':0.102,('Nancowry [i-ncb][w-nic-nnc][a-1365][g-cent1990]':0.134,'Semelai [i-sza][w-sml][a-566][g-seme1247]':0.134)'Southern Mon-Khmer [i-][w-][a-][g-]':0.0532,'Mundari [i-unr][w-bhu-mun][a-558][g-mund1320]':0.187)'Austroasiatic [i-][w-][a-][g-]';
Great Andamanese	SUCCESS	NNLS	('A-Pucikwar [i-apq][w-apk-gan][a-912][g-apuc1241]':0,'Aka-Kede [i-akx][w-akk][a-873][g-akak1252]':0,'Aka-Cari [i-aci][w-akc][a-829][g-akac1240]':0,'Aka-Biada [i-abj][w-akb][a-827][g-akab1249]':0)'Great Andamanese [i-][w-][a-][g-]';
Onge	FAIL	NNLS: too few languages	
Tai-Kadai	FAIL	NNLS: too few languages with non-missing data	
Austronesian	FAIL	NNLS: too few languages with non-missing data	
Timor-Alor-Pantar	FAIL	NNLS: too few languages with non-missing data	
West Papuan	SUCCESS	NNLS	('Abun [i-kgr][w-abu][a-1743][g-abun1252]':0.13,('Maybrat [i-ayz][w-may][a-438][g-maib1239]':0.104,'Tehit [i-kps][w-tht][a-369][g-tehi1237]':0.104)'South Bird`s Head [i-][w-][a-][g-]':0.0267,('Saweru [i-swr][w-][a-2848][g-sawe1240]':0,'Yawa [i-yva][w-yaw][a-417][g-nucl1454]':0)'Yapen [i-][w-][a-][g-]':0.13,('Tobelo [i-tlb][w-tlo][a-2580][g-tobe1252]':0.13,'Ternate [i-tft][w-trt][a-2557][g-tern1247]':0.13,'Pagu [i-pgu][w-pag][a-2290][g-pagu1249]':0.13,'Makian {West} [i-mqs][w-wma][a-2072][g-west2600]':0.13,'Galela [i-gbi][w-gll][a-1523][g-gale1259]':0.13,'Sahu [i-saj][w-sah][a-343][g-sahu1245]':0.13)'North Halmaheran [i-][w-][a-][g-]':0)'West Papuan [i-][w-][a-][g-]';
Tanglapui	FAIL	NNLS: too few languages	
Sentani	SUCCESS	NNLS	('Tabla [i-tnm][w-tbl][a-2594][g-tabl1243]':0.0172,'Sentani [i-set][w-snt][a-350][g-nucl1632]':0.0172)'Sentani [i-][w-][a-][g-]';
Dani	FAIL	NNLS: too few languages with non-missing data	
Mek	SUCCESS	NNLS	('Yale {Kosarek} [i-kkl][w-yal][a-1770][g-kosa1249]':0.0278,'Una [i-mtg][w-una][a-573][g-unaa1239]':0.0278)'Mek [i-][w-][a-][g-]';
Engan-Kewa	SUCCESS	NNLS	('Kyaka [i-kyc][w-kyk][a-1852][g-kyak1244]':0.104,'Kewa [i-kew][w-][a-130][g-west2599]':0.104)'Engan-Kewa [i-][w-][a-][g-]';
Wiru	FAIL	NNLS: too few languages	
Chimbu-Wahgi	FAIL	NNLS: too few languages with non-missing data	
Eastern Highlands	FAIL	NNLS: too few languages with non-missing data	
Greater Binanderean	SUCCESS	NNLS	('Guhu-Samane [i-ghs][w-guh][a-1539][g-guhu1244]':0.0726,(('Orokaiva [i-ork][w-][a-2255][g-orok1269]':0.0726,'Binandere [i-bhg][w-bin][a-1010][g-bina1277]':0.0726)'Nuclear Binanderean [i-][w-][a-][g-]':0,'Suena [i-sue][w-sue][a-358][g-suen1241]':0.0726)'Binanderean [i-][w-][a-][g-]':0)'Greater Binanderean [i-][w-][a-][g-]';
Koiarian	SUCCESS	NNLS	((('Koita [i-kqi][w-kta][a-1810][g-koit1244]':0.0519,'Koiari [i-kbk][w-koi][a-669][g-gras1249]':0.0519,'Koiali {Mountain} [i-kpx][w-kmo][a-486][g-moun1252]':0.0519)'Koiaric [i-][w-][a-][g-]':0.0574,('Ese [i-mcq][w-][a-3058][g-esee1247]':0.109,'Omie [i-aom][w-omi][a-904][g-omie1241]':0.109,'Barai [i-bbb][w-][a-31][g-nucl1630]':0.109)'Baraic [i-][w-][a-][g-]':0)'Koiarian [i-][w-][a-][g-]':1);
